14 июл. 2026 12:33:15,853 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1271485635
14 июл. 2026 12:33:25,451 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1231693295
14 июл. 2026 12:33:25,451 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@236173871
14 июл. 2026 12:33:25,453 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1402921837
14 июл. 2026 12:33:27,237 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@434905531
14 июл. 2026 12:33:27,237 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1619365792
14 июл. 2026 12:33:27,237 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@697764517
14 июл. 2026 12:33:27,237 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1281244801
14 июл. 2026 12:33:27,237 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@837710255
14 июл. 2026 12:33:27,237 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1271485635
14 июл. 2026 12:33:27,237 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1099517005
14 июл. 2026 12:33:27,237 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@2004641508
14 июл. 2026 12:33:27,331 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@393440831
14 июл. 2026 12:33:27,342 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@2043578316
14 июл. 2026 12:33:32,657 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@493832812
14 июл. 2026 12:33:32,682 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@2043578316
14 июл. 2026 12:33:32,682 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@493832812
14 июл. 2026 12:33:32,682 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@393440831
14 июл. 2026 12:33:32,719 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1396292525
14 июл. 2026 12:33:34,304 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@156988311
14 июл. 2026 12:33:34,311 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1754720210
14 июл. 2026 12:33:34,900 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1754720210
14 июл. 2026 12:33:35,132 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1073639628
14 июл. 2026 12:33:35,277 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1697983652
14 июл. 2026 12:33:35,451 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@181037969
14 июл. 2026 12:33:35,715 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1697983652
14 июл. 2026 12:33:39,957 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@201648018
14 июл. 2026 12:33:40,147 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@201648018
14 июл. 2026 12:33:46,474 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1222603419
14 июл. 2026 12:33:57,972 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@193687030
14 июл. 2026 12:33:57,995 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@193687030
14 июл. 2026 12:33:58,135 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1324915778
14 июл. 2026 12:33:58,143 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1324915778
14 июл. 2026 12:33:58,424 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@150027058
14 июл. 2026 12:33:58,432 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@150027058
14 июл. 2026 12:33:58,572 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@2047020476
14 июл. 2026 12:33:58,577 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@2047020476
14 июл. 2026 12:33:58,722 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@29005095
14 июл. 2026 12:33:58,730 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@29005095
14 июл. 2026 12:33:58,863 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1785810798
14 июл. 2026 12:33:58,871 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1785810798
14 июл. 2026 12:33:59,538 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@129179079
14 июл. 2026 12:33:59,544 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@129179079
14 июл. 2026 12:34:00,363 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@14726702
14 июл. 2026 12:34:00,371 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@14726702
14 июл. 2026 12:34:00,538 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1839572421
14 июл. 2026 12:34:00,545 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1839572421
14 июл. 2026 12:34:00,756 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@159168763
14 июл. 2026 12:34:00,761 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@159168763
14 июл. 2026 12:34:00,896 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1279043370
14 июл. 2026 12:34:00,903 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1279043370
14 июл. 2026 12:34:06,324 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1212230168
14 июл. 2026 12:34:06,332 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1212230168
14 июл. 2026 12:34:06,741 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@536954060
14 июл. 2026 12:34:06,746 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@536954060
14 июл. 2026 12:34:06,949 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1340484356
14 июл. 2026 12:34:06,954 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1340484356
14 июл. 2026 12:34:07,115 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@715064387
14 июл. 2026 12:34:07,120 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@715064387
14 июл. 2026 12:34:07,767 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1939154220
14 июл. 2026 12:34:07,774 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1939154220
14 июл. 2026 12:34:08,327 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1824294880
14 июл. 2026 12:34:08,332 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1824294880
14 июл. 2026 12:34:08,466 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@2116325405
14 июл. 2026 12:34:08,471 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@2116325405
14 июл. 2026 12:34:08,611 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1337981787
14 июл. 2026 12:34:08,619 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1337981787
14 июл. 2026 12:34:09,000 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@631820501
14 июл. 2026 12:34:09,007 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@631820501
14 июл. 2026 12:34:10,244 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1292383135
14 июл. 2026 12:34:10,252 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1292383135
14 июл. 2026 12:34:10,427 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1779616141
14 июл. 2026 12:34:10,434 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1779616141
14 июл. 2026 12:34:10,859 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@76673978
14 июл. 2026 12:34:10,864 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@76673978
14 июл. 2026 12:34:11,109 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@193761550
14 июл. 2026 12:34:11,119 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@193761550
14 июл. 2026 12:34:11,273 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1635955534
14 июл. 2026 12:34:11,279 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1635955534
14 июл. 2026 12:34:11,392 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1555548932
14 июл. 2026 12:34:11,399 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1555548932
14 июл. 2026 12:34:23,047 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@747791149
14 июл. 2026 12:34:23,056 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@747791149
14 июл. 2026 12:34:24,792 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1406757846
14 июл. 2026 12:34:24,801 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1406757846
14 июл. 2026 12:34:25,957 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@730276
14 июл. 2026 12:34:25,965 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@730276
14 июл. 2026 12:34:26,117 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1760936639
14 июл. 2026 12:34:26,124 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1760936639
14 июл. 2026 12:34:26,272 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@195090937
14 июл. 2026 12:34:26,279 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@195090937
14 июл. 2026 12:34:26,421 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@770839655
14 июл. 2026 12:34:26,428 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@770839655
14 июл. 2026 12:34:26,589 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@283809369
14 июл. 2026 12:34:26,594 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@283809369
14 июл. 2026 12:34:26,665 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1614019964
14 июл. 2026 12:34:26,674 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1614019964
14 июл. 2026 12:34:26,879 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@958366364
14 июл. 2026 12:34:26,887 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@958366364
14 июл. 2026 12:34:27,300 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@846646999
14 июл. 2026 12:34:27,306 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@846646999
14 июл. 2026 13:27:36,515 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@381605696
14 июл. 2026 13:27:38,868 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@381605696
14 июл. 2026 13:27:38,868 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1396292525
14 июл. 2026 13:27:39,249 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1906029492
14 июл. 2026 13:27:47,995 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1147378666
14 июл. 2026 13:27:47,995 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@899891566
14 июл. 2026 13:27:48,361 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@747481483
14 июл. 2026 13:27:48,616 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1550989273
14 июл. 2026 13:27:48,715 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@336733300
14 июл. 2026 13:27:48,715 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@480360710
14 июл. 2026 13:27:48,715 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@249279022
14 июл. 2026 13:27:48,715 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@603614100
14 июл. 2026 13:27:57,733 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@696062183
14 июл. 2026 13:27:57,733 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1893487267
14 июл. 2026 13:27:57,736 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@103004077
14 июл. 2026 13:27:58,232 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@747481483
14 июл. 2026 13:27:58,232 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@249279022
14 июл. 2026 13:27:58,232 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1550989273
14 июл. 2026 13:27:58,232 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@899891566
14 июл. 2026 13:27:58,232 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@336733300
14 июл. 2026 13:27:58,232 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1147378666
14 июл. 2026 13:27:58,232 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@603614100
14 июл. 2026 13:27:58,232 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@480360710
14 июл. 2026 13:27:58,347 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@2038020264
14 июл. 2026 13:27:58,356 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1399458843
14 июл. 2026 13:28:02,288 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1427575249
14 июл. 2026 13:28:02,313 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1427575249
14 июл. 2026 13:28:02,313 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@2038020264
14 июл. 2026 13:28:02,313 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1399458843
14 июл. 2026 13:28:02,350 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1396292525
14 июл. 2026 13:28:03,734 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@363013061
14 июл. 2026 14:14:19,673 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@565698965
14 июл. 2026 14:14:21,829 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1396292525
14 июл. 2026 14:14:21,829 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@565698965
14 июл. 2026 14:14:24,058 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@2090953436
14 июл. 2026 14:14:26,603 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@860573624
14 июл. 2026 14:14:26,603 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@272060899
14 июл. 2026 14:14:27,028 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@500040469
14 июл. 2026 14:14:27,204 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1306446031
14 июл. 2026 14:14:27,332 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@783880006
14 июл. 2026 14:14:27,332 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@216659706
14 июл. 2026 14:14:27,332 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1668115415
14 июл. 2026 14:14:27,332 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1972270419
14 июл. 2026 14:14:36,599 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@240495297
14 июл. 2026 14:14:36,599 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@945466627
14 июл. 2026 14:14:36,602 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@436004378
14 июл. 2026 14:14:37,599 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1048495342
14 июл. 2026 14:14:38,487 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@216659706
14 июл. 2026 14:14:38,487 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@500040469
14 июл. 2026 14:14:38,487 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1668115415
14 июл. 2026 14:14:38,487 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1972270419
14 июл. 2026 14:14:38,487 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@860573624
14 июл. 2026 14:14:38,487 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1306446031
14 июл. 2026 14:14:38,487 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@272060899
14 июл. 2026 14:14:38,487 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@783880006
14 июл. 2026 14:14:38,579 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@366093660
14 июл. 2026 14:14:38,591 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@852710124
14 июл. 2026 14:14:39,904 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@432171488
14 июл. 2026 14:14:39,935 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@432171488
14 июл. 2026 14:14:39,935 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@366093660
14 июл. 2026 14:14:39,935 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@852710124
14 июл. 2026 14:14:39,981 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1396292525
14 июл. 2026 14:15:53,169 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1979278835
14 июл. 2026 14:15:53,175 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@429882333
14 июл. 2026 14:15:53,743 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@429882333
14 июл. 2026 14:16:01,159 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@433930162
14 июл. 2026 14:16:01,307 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1756414012
14 июл. 2026 14:16:01,735 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1756414012
14 июл. 2026 14:16:07,969 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@626367203
14 июл. 2026 14:16:08,146 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@626367203
14 июл. 2026 14:18:49,033 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@652057791
14 июл. 2026 14:18:50,995 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1396292525
14 июл. 2026 14:18:50,995 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@652057791
14 июл. 2026 14:18:53,129 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1610853733
14 июл. 2026 14:18:54,245 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@53335614
14 июл. 2026 14:18:54,245 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1541951357
14 июл. 2026 14:18:54,731 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@144753223
14 июл. 2026 14:18:54,907 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@44230587
14 июл. 2026 14:18:55,057 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1298151669
14 июл. 2026 14:18:55,057 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1490638025
14 июл. 2026 14:18:55,057 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1990055154
14 июл. 2026 14:18:55,061 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1698945650
14 июл. 2026 14:19:04,364 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1295507482
14 июл. 2026 14:19:04,365 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1971934656
14 июл. 2026 14:19:04,368 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@681420348
14 июл. 2026 14:19:04,841 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1541951357
14 июл. 2026 14:19:04,841 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@144753223
14 июл. 2026 14:19:04,841 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1490638025
14 июл. 2026 14:19:04,841 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@44230587
14 июл. 2026 14:19:04,841 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1298151669
14 июл. 2026 14:19:04,841 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1990055154
14 июл. 2026 14:19:04,841 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1698945650
14 июл. 2026 14:19:04,841 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@53335614
14 июл. 2026 14:19:04,924 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1805975096
14 июл. 2026 14:19:04,932 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1705712245
14 июл. 2026 14:19:05,508 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1789187776
14 июл. 2026 14:19:05,537 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1705712245
14 июл. 2026 14:19:05,537 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1789187776
14 июл. 2026 14:19:05,537 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1805975096
14 июл. 2026 14:19:05,582 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1396292525
14 июл. 2026 14:19:10,362 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1725716489
14 июл. 2026 14:19:17,258 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1607526909
14 июл. 2026 14:19:17,263 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@1957340590
14 июл. 2026 14:19:17,872 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1957340590
14 июл. 2026 14:19:18,119 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@467523047
14 июл. 2026 14:19:18,280 system - system - system  INFO ExInfoLogger - SQL SESSION OPEN SQL@926675580
14 июл. 2026 14:19:18,696 system - system - system  INFO ExInfoLogger - SQL SESSION CLOSE SQL@926675580
14 июл. 2026 14:19:23,601 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1995497601
14 июл. 2026 14:19:23,790 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1995497601
14 июл. 2026 14:19:26,896 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@71518016
14 июл. 2026 14:19:32,965 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1914723401
14 июл. 2026 14:19:32,982 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1914723401
14 июл. 2026 14:19:33,101 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@767905099
14 июл. 2026 14:19:33,109 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@767905099
14 июл. 2026 14:19:33,396 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1451731525
14 июл. 2026 14:19:33,405 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1451731525
14 июл. 2026 14:19:33,555 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@2037774935
14 июл. 2026 14:19:33,569 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@2037774935
14 июл. 2026 14:19:33,721 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@1551108937
14 июл. 2026 14:19:33,730 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@1551108937
14 июл. 2026 14:19:34,018 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@2045775382
14 июл. 2026 14:19:34,028 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@2045775382
14 июл. 2026 14:19:35,317 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@650496709
14 июл. 2026 14:19:35,328 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION CLOSE SQL@650496709
14 июл. 2026 14:19:36,196 admin - 127.0.0.1 - 127.0.0.1  INFO ExInfoLogger - SQL SESSION OPEN SQL@644508877
